Date,Close,Open,High,Low,Volume,Change %,Vol.
12/6/2013,2452.29,2463.04,2470.81,2445.62,66110,-0.64%,66.11
12/9/2013,2450.87,2460.03,2468.95,2445.94,57170,-0.06%,57.17
12/10/2013,2453.32,2456.23,2466.66,2444.53,66940,0.10%,66.94
12/11/2013,2412.76,2440.5,2440.5,2400.74,68080,-1.65%,68.08
12/12/2013,2410.01,2406.77,2423.31,2402.77,50150,-0.11%,50.15
12/13/2013,2406.64,2388.66,2416.26,2386.25,51500,-0.14%,51.5
12/16/2013,2367.92,2408.68,2412.73,2367.43,64580,-1.61%,64.58
12/17/2013,2356.38,2369.26,2373.29,2351.18,48480,-0.49%,48.48
12/18/2013,2357.23,2356.7,2368.58,2350.45,40020,0.04%,40.02
12/19/2013,2332.41,2366.2,2370.99,2331.19,48100,-1.05%,48.1
12/20/2013,2278.14,2335.05,2338.88,2278.1,65200,-2.33%,65.2
12/23/2013,2284.6,2283.8,2295.76,2259.57,45580,0.28%,45.58
12/24/2013,2288.25,2291.12,2312.83,2270.24,45600,0.16%,45.6
12/25/2013,2305.11,2291.75,2305.61,2281.6,44010,0.74%,44.01
12/26/2013,2265.33,2299.97,2301.49,2263.92,51500,-1.73%,51.5
12/27/2013,2303.48,2268.53,2315.18,2264.39,53390,1.68%,53.39
12/30/2013,2299.46,2313.38,2316.62,2295.64,48410,-0.17%,48.41
12/31/2013,2330.03,2289.01,2333.07,2287.12,56630,1.33%,56.63
1/2/2014,2321.98,2323.43,2325.99,2310.65,45190,-0.35%,45.19
1/3/2014,2290.78,2311.97,2314.84,2280.89,59780,-1.34%,59.78
1/6/2014,2238.64,2286.37,2286.37,2229.33,66300,-2.28%,66.3
1/7/2014,2238,2222.31,2246.79,2218.65,43750,-0.03%,43.75
1/8/2014,2241.91,2240.64,2262.58,2228.42,51350,0.17%,51.35
1/9/2014,2222.22,2236.97,2258.89,2220.8,55990,-0.88%,55.99
1/10/2014,2204.85,2216.52,2224.49,2200.22,54170,-0.78%,54.17
1/13/2014,2193.68,2207,2222.07,2183.6,50120,-0.51%,50.12
1/14/2014,2212.85,2192.84,2214.12,2179.91,54050,0.87%,54.05
1/15/2014,2208.94,2210.02,2215.9,2193.8,48960,-0.18%,48.96
1/16/2014,2211.84,2209.45,2227.26,2201.56,52300,0.13%,52.3
1/17/2014,2178.49,2203.82,2205.97,2175.88,50270,-1.51%,50.27
1/20/2014,2165.99,2173.65,2182.46,2156.46,40560,-0.57%,40.56
1/21/2014,2187.41,2168.42,2197.92,2168.42,40310,0.99%,40.31
1/22/2014,2243.8,2190.43,2244.13,2187.53,70640,2.58%,70.64
1/23/2014,2231.89,2242.24,2248.92,2228.06,56350,-0.53%,56.35
1/24/2014,2245.68,2225.76,2257.36,2222.89,61170,0.62%,61.17
1/27/2014,2215.92,2233.01,2233.23,2211.8,70340,-1.33%,70.34
1/28/2014,2219.86,2220.78,2233.26,2205.97,53270,0.18%,53.27
1/29/2014,2227.78,2225.71,2233.06,2219.93,50220,0.36%,50.22
1/30/2014,2202.45,2223.16,2223.16,2200.22,43630,-1.14%,43.63
2/7/2014,2212.48,2187.34,2212.5,2177.12,50460,0.46%,50.46
2/10/2014,2267.53,2221.54,2270.19,2221.54,83070,2.49%,83.07
2/11/2014,2285.56,2267.74,2296.52,2262.6,99230,0.80%,99.23
2/12/2014,2291.25,2286.19,2294.32,2276.44,76590,0.25%,76.59
2/13/2014,2279.55,2288.45,2307.47,2278.26,96220,-0.51%,96.22
2/14/2014,2295.57,2278.4,2295.85,2274.43,67080,0.70%,67.08
2/17/2014,2311.65,2308.79,2315.58,2293.55,87830,0.70%,87.83
2/18/2014,2282.44,2310.31,2310.31,2276.11,87050,-1.26%,87.05
2/19/2014,2308.66,2280.93,2317.42,2274.15,99350,1.15%,99.35
2/20/2014,2287.44,2314.09,2331.7,2286.2,106440,-0.92%,106.44
2/21/2014,2264.29,2284.03,2287.87,2250.65,76370,-1.01%,76.37
2/24/2014,2214.51,2246.72,2246.72,2194.16,89220,-2.20%,89.22
2/25/2014,2157.91,2216.51,2225.21,2150.09,93240,-2.56%,93.24
2/26/2014,2163.41,2147.74,2164.7,2137.08,77990,0.25%,77.99
2/27/2014,2154.11,2170.81,2180.06,2150.14,90100,-0.43%,90.1
2/28/2014,2178.97,2149.45,2180.47,2133.55,76670,1.15%,76.67
3/3/2014,2190.37,2173.91,2194.22,2167.91,82070,0.52%,82.07
3/4/2014,2184.27,2183.86,2188.6,2161.59,73070,-0.28%,73.07
3/5/2014,2163.98,2187.35,2189.09,2159.59,61330,-0.93%,61.33
3/6/2014,2173.63,2159.4,2181.43,2136.45,69090,0.45%,69.09
3/7/2014,2168.36,2170.04,2189.39,2161.44,64270,-0.24%,64.27
3/10/2014,2097.79,2149.68,2149.68,2095.07,71420,-3.25%,71.42
3/11/2014,2108.66,2092.61,2118.79,2088.73,57620,0.52%,57.62
3/12/2014,2114.13,2102.8,2130.59,2090.76,70070,0.26%,70.07
3/13/2014,2140.33,2119.55,2149.44,2115.99,69230,1.24%,69.23
3/14/2014,2122.84,2129.87,2140.38,2109.57,58620,-0.82%,58.62
3/17/2014,2143.04,2132.79,2143.2,2118.95,52410,0.95%,52.41
3/18/2014,2138.13,2146.12,2152.46,2134.92,55350,-0.23%,55.35
3/19/2014,2120.87,2131.28,2131.28,2101.28,59300,-0.81%,59.3
3/20/2014,2086.97,2116.18,2134.79,2086.5,67630,-1.60%,67.63
3/21/2014,2158.8,2079.87,2163.22,2077.76,104030,3.44%,104.03
3/24/2014,2176.55,2161.9,2186.73,2150.87,104490,0.82%,104.49
3/25/2014,2174.44,2170.78,2191.49,2164.67,86880,-0.10%,86.88
3/26/2014,2171.05,2181.23,2186.08,2165.22,58280,-0.16%,58.28
3/27/2014,2155.71,2168.34,2186.89,2146.92,71280,-0.71%,71.28
3/28/2014,2151.97,2154.51,2172.67,2144.58,70090,-0.17%,70.09
3/31/2014,2146.3,2156.05,2165.25,2134.42,55460,-0.26%,55.46
4/1/2014,2163.11,2143.72,2170.09,2141.15,48870,0.78%,48.87
4/2/2014,2180.73,2166.07,2182.68,2164.01,65040,0.81%,65.04
4/3/2014,2165.01,2188.64,2196.14,2160.75,71540,-0.72%,71.54
4/4/2014,2185.47,2157.98,2186.15,2155.28,47950,0.95%,47.95
4/8/2014,2237.32,2179.92,2243.97,2178.91,97220,2.37%,97.22
4/9/2014,2238.62,2239.79,2246.79,2228.99,66360,0.06%,66.36
4/10/2014,2273.76,2241.45,2290.74,2229.51,114550,1.57%,114.55
4/11/2014,2270.67,2269.57,2281.11,2261.13,90620,-0.14%,90.62
4/14/2014,2268.61,2267.94,2275.83,2255.46,62270,-0.09%,62.27
4/15/2014,2229.46,2261.41,2261.47,2225.68,68220,-1.73%,68.22
4/16/2014,2232.53,2223.47,2245.32,2221.15,51680,0.14%,51.68
4/17/2014,2224.8,2238.78,2241.62,2221.95,48330,-0.35%,48.33
4/18/2014,2224.48,2215.88,2228.77,2203.05,50760,-0.01%,50.76
4/21/2014,2187.25,2209.94,2231.71,2186.76,56280,-1.67%,56.28
4/22/2014,2196.8,2184.02,2196.85,2165.07,57100,0.44%,57.1
4/23/2014,2194.67,2191.23,2205.59,2187.39,47760,-0.10%,47.76
4/24/2014,2190.47,2192.77,2209.45,2186.76,45060,-0.19%,45.06
4/25/2014,2167.83,2195.82,2201.71,2167.64,60250,-1.03%,60.25
4/28/2014,2134.97,2165.77,2171.39,2132.7,60490,-1.52%,60.49
4/29/2014,2158.47,2134.41,2159.38,2131.78,48210,1.10%,48.21
4/30/2014,2158.66,2158.76,2164.18,2153.12,45340,0.01%,45.34
5/5/2014,2156.47,2152.59,2161.7,2131.23,49340,-0.10%,49.34
5/6/2014,2157.33,2151.39,2173.62,2150.11,48090,0.04%,48.09
5/7/2014,2137.32,2151.47,2153.72,2136.99,44610,-0.93%,44.61
5/8/2014,2135.5,2132.04,2168.21,2128.32,48330,-0.09%,48.33
5/9/2014,2133.91,2138.84,2141.56,2120.59,49180,-0.07%,49.18
5/12/2014,2180.05,2150.31,2184.33,2139.48,83470,2.16%,83.47
5/13/2014,2174.85,2180.06,2185.05,2167.77,64910,-0.24%,64.91
5/14/2014,2172.37,2175.09,2184.22,2169,48510,-0.11%,48.51
5/15/2014,2144.08,2169.28,2171.45,2142.34,46730,-1.30%,46.73
5/16/2014,2145.95,2143.93,2150.5,2132.19,42250,0.09%,42.25
5/19/2014,2115.14,2139.36,2139.36,2105.71,42890,-1.44%,42.89
5/20/2014,2115.77,2124.71,2131.57,2110.72,37300,0.03%,37.3
5/21/2014,2135.91,2106.76,2136.1,2096.51,38950,0.95%,38.95
5/22/2014,2130.87,2134.09,2160.91,2128.86,46250,-0.24%,46.25
5/23/2014,2148.41,2130.78,2148.58,2128.66,37620,0.82%,37.62
5/26/2014,2155.98,2161.89,2165.42,2147.45,39550,0.35%,39.55
5/27/2014,2147.28,2154.39,2160.03,2145.75,35900,-0.40%,35.9
5/28/2014,2169.35,2147.47,2171.17,2142.01,50060,1.03%,50.06
5/29/2014,2155.16,2171.26,2178.09,2154.93,44890,-0.65%,44.89
5/30/2014,2156.46,2156.38,2166.91,2146.22,43920,0.06%,43.92
6/3/2014,2149.92,2157.64,2168.99,2149.29,41980,-0.30%,41.98
6/4/2014,2128.27,2149.41,2149.45,2117.31,41820,-1.01%,41.82
6/5/2014,2150.6,2126.61,2150.93,2123.52,36480,1.05%,36.48
6/6/2014,2134.72,2149.21,2149.78,2123.98,35740,-0.74%,35.74
6/9/2014,2134.28,2128.22,2153.9,2126.66,39310,-0.02%,39.31
6/10/2014,2161.27,2138.67,2161.53,2132.45,50510,1.26%,50.51
6/11/2014,2160.77,2156.15,2163.61,2152.08,42560,-0.02%,42.56
6/12/2014,2153.41,2156.76,2160.99,2148.41,43030,-0.34%,43.03
6/13/2014,2176.24,2150.99,2183.64,2150.57,59250,1.06%,59.25
6/16/2014,2191.86,2176.44,2196.34,2174.28,63300,0.72%,63.3
6/17/2014,2169.67,2185.68,2185.68,2168.45,49930,-1.01%,49.93
6/18/2014,2160.24,2169.25,2172.55,2158.5,49460,-0.43%,49.46
6/19/2014,2126.91,2161.43,2166.41,2119.5,53160,-1.54%,53.16
6/20/2014,2136.73,2124.96,2137.03,2120.81,42390,0.46%,42.39
6/23/2014,2134.11,2137.93,2147.23,2132.45,41180,-0.12%,41.18
6/24/2014,2144.82,2131.69,2145.21,2130.29,40160,0.50%,40.16
6/25/2014,2133.37,2141.73,2141.73,2126.03,37670,-0.53%,37.67
6/26/2014,2149.08,2135.16,2151.11,2134.89,44350,0.74%,44.35
6/27/2014,2150.26,2146.37,2159.53,2138.93,52720,0.05%,52.72
6/30/2014,2165.12,2152.31,2168.22,2152.31,54300,0.69%,54.3
7/1/2014,2164.56,2169.2,2171.15,2157.13,53320,-0.03%,53.32
7/2/2014,2170.87,2164,2171.51,2155.61,59690,0.29%,59.69
7/3/2014,2180.19,2169,2184.96,2164.84,63690,0.43%,63.69
7/4/2014,2178.7,2180.45,2183.8,2174.07,52850,-0.07%,52.85
7/7/2014,2176.29,2178.55,2186.2,2171.08,50240,-0.11%,50.24
7/8/2014,2180.47,2174.83,2180.78,2163.36,50740,0.19%,50.74
7/9/2014,2148.71,2178.14,2178.51,2148.26,62020,-1.46%,62.02
7/10/2014,2142.85,2146.6,2151.77,2139.52,55730,-0.27%,55.73
7/11/2014,2148.01,2136.32,2154.74,2134.8,61370,0.24%,61.37
7/14/2014,2171.76,2149.54,2171.9,2145.28,66160,1.11%,66.16
7/15/2014,2174.98,2170.09,2176.27,2165.21,71820,0.15%,71.82
7/16/2014,2170.87,2172.82,2183.25,2166.77,81560,-0.19%,81.56
7/17/2014,2157.07,2166.83,2166.93,2147.08,59450,-0.64%,59.45
7/18/2014,2164.14,2147.66,2176.32,2145.45,65470,0.33%,65.47
7/21/2014,2166.3,2164.22,2171.94,2158.95,54170,0.10%,54.17
7/22/2014,2192.7,2162.44,2197.59,2162.24,78540,1.22%,78.54
7/23/2014,2197.83,2191.39,2210.28,2190.55,84210,0.23%,84.21
7/24/2014,2237.01,2199.83,2239.82,2199.83,119440,1.78%,119.44
7/25/2014,2260.45,2243.07,2260.89,2239.07,98970,1.05%,98.97
7/28/2014,2323.9,2272.38,2331.47,2272.38,179870,2.81%,179.87
7/29/2014,2331.37,2326.04,2342.77,2316.22,134270,0.32%,134.27
7/30/2014,2322.01,2324.69,2339.04,2316.06,123020,-0.40%,123.02
7/31/2014,2350.25,2321.97,2350.55,2316.59,110990,1.22%,110.99
8/1/2014,2329.4,2341.23,2371.5,2328.97,126320,-0.89%,126.32
8/4/2014,2375.62,2336.63,2375.62,2332.14,116710,1.98%,116.71
8/5/2014,2369.35,2376.8,2380.77,2353.8,111860,-0.26%,111.86
8/6/2014,2363.22,2358.21,2371.67,2334.33,116340,-0.26%,116.34
8/7/2014,2327.46,2363.61,2369.2,2326.27,116730,-1.51%,116.73
8/8/2014,2331.13,2329.18,2339.27,2319.29,86740,0.16%,86.74
8/11/2014,2365.35,2338.01,2367,2337.01,91600,1.47%,91.6
8/12/2014,2357.05,2361.17,2361.17,2344.72,91820,-0.35%,91.82
8/13/2014,2358.9,2358.46,2370.51,2335.69,110450,0.08%,110.45
8/14/2014,2335.95,2357.2,2363.18,2334.08,97970,-0.97%,97.97
8/15/2014,2360.64,2337.99,2366.9,2333.12,93590,1.06%,93.59
8/18/2014,2374.56,2366.27,2379.8,2361.2,104510,0.59%,104.51
8/19/2014,2374.77,2378.89,2379.47,2358.97,115850,0.01%,115.85
8/20/2014,2366.14,2371.65,2375.47,2360.84,101290,-0.36%,101.29
8/21/2014,2354.24,2365.73,2367.46,2333.3,100690,-0.50%,100.69
8/22/2014,2365.36,2352.32,2368.46,2350.99,89820,0.47%,89.82
8/25/2014,2342.86,2367.02,2367.61,2338.45,97370,-0.95%,97.37
8/26/2014,2324.09,2339.6,2350.39,2317.18,93840,-0.80%,93.84
8/27/2014,2327.59,2323.79,2336.74,2322.89,67680,0.15%,67.68
8/28/2014,2311.28,2328.06,2336.36,2309.64,70490,-0.70%,70.49
8/29/2014,2338.29,2317.3,2338.77,2313.26,63210,1.17%,63.21
9/1/2014,2355.32,2340.93,2355.55,2338.53,77320,0.73%,77.32
9/2/2014,2386.46,2359.86,2387.66,2349.95,114440,1.32%,114.44
9/3/2014,2408.84,2389.69,2414.26,2389.68,129730,0.94%,129.73
9/4/2014,2426.22,2411.93,2427.3,2404.08,111270,0.72%,111.27
9/5/2014,2449.26,2433.17,2450.63,2427.99,133550,0.95%,133.55
9/9/2014,2445.22,2452.23,2454.89,2437.08,118190,-0.16%,118.19
9/10/2014,2432.43,2435.59,2437.08,2422.65,109180,-0.52%,109.18
9/11/2014,2423.45,2430.68,2461.47,2417.27,132980,-0.37%,132.98
9/12/2014,2438.36,2418.75,2438.36,2412.62,109160,0.62%,109.16
9/15/2014,2437.19,2433,2439.25,2418.96,122250,-0.05%,122.25
9/16/2014,2388.76,2440.34,2442.92,2386.98,186740,-1.99%,186.74
9/17/2014,2401.33,2395.36,2405.37,2379.09,125270,0.53%,125.27
9/18/2014,2408.66,2396.38,2414.95,2389.62,115930,0.31%,115.93
9/19/2014,2425.21,2409.31,2430.15,2402.31,101810,0.69%,101.81
9/22/2014,2378.92,2419.33,2419.33,2374.11,102240,-1.91%,102.24
9/23/2014,2399.46,2379.52,2402.48,2379.52,84030,0.86%,84.03
9/24/2014,2441.86,2391.42,2443.98,2387.07,142710,1.77%,142.71
9/25/2014,2436.97,2453.42,2462.67,2429.59,138660,-0.20%,138.66
9/26/2014,2437.2,2430.81,2439.65,2420.5,100300,0.01%,100.3
9/29/2014,2447.8,2443.91,2453.66,2435.61,123400,0.43%,123.4
9/30/2014,2450.99,2452.17,2454.89,2444.2,115800,0.13%,115.8
10/8/2014,2478.38,2460.87,2478.38,2445.27,121950,1.12%,121.95
10/9/2014,2481.95,2480.2,2488.11,2461.11,137920,0.14%,137.92
10/10/2014,2466.79,2472.1,2482.14,2457.68,147630,-0.61%,147.63
10/13/2014,2454.95,2457.41,2460.39,2430.55,131590,-0.48%,131.59
10/14/2014,2446.56,2451.09,2467.9,2436.34,127390,-0.34%,127.39
10/15/2014,2463.87,2444.54,2465.5,2431.19,135800,0.71%,135.8
10/16/2014,2444.39,2448.97,2480.3,2441.82,158170,-0.79%,158.17
10/17/2014,2441.73,2443.22,2456.11,2410.4,132760,-0.11%,132.76
10/20/2014,2454.71,2448.45,2456.62,2441.9,91440,0.53%,91.44
10/21/2014,2433.39,2453.41,2459.26,2432.55,96240,-0.87%,96.24
10/22/2014,2418.64,2434.89,2447.47,2417.56,88660,-0.61%,88.66
10/23/2014,2395.94,2415.44,2424.66,2392.53,103490,-0.94%,103.49
10/24/2014,2390.71,2397.85,2404.99,2385.72,74980,-0.22%,74.98
10/27/2014,2368.83,2377.54,2377.54,2361.68,73860,-0.92%,73.86
10/28/2014,2416.65,2373.16,2416.77,2373.16,101520,2.02%,101.52
10/29/2014,2451.38,2423.81,2461.27,2415.7,158580,1.44%,158.58
10/30/2014,2468.93,2450.36,2474.38,2443.76,189630,0.72%,189.63
10/31/2014,2508.32,2473.5,2512.19,2466.5,239170,1.60%,239.17
11/3/2014,2512.55,2515.82,2524.17,2502.06,205800,0.17%,205.8
11/4/2014,2513.17,2511.04,2517.46,2498.61,218250,0.02%,218.25
11/5/2014,2503.45,2516.87,2519.4,2499.23,190490,-0.39%,190.49
11/6/2014,2506.07,2505.17,2510.99,2482.98,149650,0.10%,149.65
11/7/2014,2502.15,2508.76,2541.55,2489.42,208760,-0.16%,208.76
11/10/2014,2565.73,2529.83,2565.73,2514.71,226600,2.54%,226.6
11/11/2014,2558.61,2578.44,2602.37,2532.57,323710,-0.28%,323.71
11/12/2014,2594.32,2545.4,2594.32,2539.6,184690,1.40%,184.69
11/13/2014,2579.75,2597.39,2607.52,2567.46,219820,-0.56%,219.82
11/14/2014,2581.09,2569.21,2581.93,2557.67,165050,0.05%,165.05
11/17/2014,2567.1,2613.51,2614.09,2565.94,158480,-0.54%,158.48
11/18/2014,2541.42,2565.27,2570.21,2534.93,142940,-1.00%,142.94
11/19/2014,2537.22,2538.23,2550.5,2531.32,122150,-0.17%,122.15
11/20/2014,2537.1,2528.78,2545.47,2522.84,106150,0.00%,106.15
11/21/2014,2583.45,2537.54,2585.36,2530.03,151030,1.83%,151.03
11/24/2014,2649.26,2614.16,2667.67,2602.94,279840,2.55%,279.84
11/25/2014,2685.56,2650.09,2686.06,2643.84,222610,1.37%,222.61
11/26/2014,2723.02,2695.26,2723.36,2690.31,243960,1.39%,243.96
11/27/2014,2754.49,2737.03,2754.49,2718.7,265470,1.16%,265.47
11/28/2014,2808.82,2753.93,2809.54,2740.37,375320,1.97%,375.32
12/1/2014,2819.81,2825.61,2855.33,2808.65,365490,0.39%,365.49
12/2/2014,2923.94,2807.34,2944.51,2804.29,361470,3.69%,361.47
12/3/2014,2967.55,2936.12,3028.22,2912.25,466160,1.49%,466.16
12/4/2014,3104.35,2975.4,3104.89,2968.88,426810,4.61%,426.81
12/5/2014,3124.89,3143.97,3195.8,3011.94,524880,0.66%,524.88
12/8/2014,3252.88,3108.27,3270.88,3075.7,484460,4.10%,484.46
12/9/2014,3106.91,3233.1,3387.83,3074.52,632880,-4.49%,632.88
12/10/2014,3221.55,3120.21,3229.05,3058.19,425020,3.69%,425.02
12/11/2014,3183.01,3185.16,3254.42,3158.44,367090,-1.20%,367.09
12/12/2014,3193.23,3182.92,3239.45,3167.93,301070,0.32%,301.07
12/15/2014,3217.23,3176.83,3226.22,3143.3,290190,0.75%,290.19
12/16/2014,3303.4,3221.36,3303.4,3207.69,358120,2.68%,358.12
12/17/2014,3360.6,3325.82,3368.19,3275.74,448140,1.73%,448.14
12/18/2014,3345.93,3359.09,3393.71,3322.23,355970,-0.44%,355.97
12/19/2014,3383.17,3345.63,3397.18,3280.92,411210,1.11%,411.21
12/22/2014,3394.48,3396.25,3455.21,3357.66,549800,0.33%,549.8
12/23/2014,3324.92,3358.8,3431.78,3316.91,369740,-2.05%,369.74
12/24/2014,3230.39,3332.15,3340.36,3188.49,317450,-2.84%,317.45
12/25/2014,3335.42,3254.48,3335.78,3226.32,309800,3.25%,309.8
12/26/2014,3445.84,3343.64,3453.34,3335.01,384610,3.31%,384.61
12/29/2014,3455.45,3502.18,3524.28,3405.84,425020,0.28%,425.02
12/30/2014,3457.55,3450.81,3491.83,3422.17,328230,0.06%,328.23
12/31/2014,3533.7,3462.39,3542.34,3452.5,345940,2.20%,345.94
1/5/2015,3641.54,3566.09,3669.04,3551.51,451200,3.05%,451.2
1/6/2015,3641.06,3608.43,3683.23,3587.23,420960,-0.01%,420.96
1/7/2015,3643.79,3620.92,3671.19,3601.7,320190,0.07%,320.19
1/8/2015,3559.26,3650.07,3659.95,3552.1,295000,-2.32%,295
1/9/2015,3546.72,3547.57,3689.75,3536.39,349980,-0.35%,349.98
1/12/2015,3513.58,3531.51,3560.53,3461.32,266570,-0.93%,266.57
1/13/2015,3514.04,3506.45,3550.16,3494.77,187150,0.01%,187.15
1/14/2015,3502.42,3522.91,3547.24,3471.56,196010,-0.33%,196.01
1/15/2015,3604.12,3501.72,3604.12,3482.27,237810,2.90%,237.81
1/16/2015,3635.15,3616.25,3662.16,3601.26,282680,0.86%,282.68
1/19/2015,3355.16,3414.01,3497.25,3330.98,329510,-7.70%,329.51
1/20/2015,3396.22,3336.79,3419.2,3325.68,297840,1.22%,297.84
1/21/2015,3548.89,3420.49,3557.79,3409.43,337930,4.50%,337.93
1/22/2015,3567.61,3551.05,3576.76,3520.05,268850,0.53%,268.85
1/23/2015,3571.73,3582.09,3627.81,3548.63,280170,0.12%,280.17
1/26/2015,3607.99,3580.12,3611.62,3559.38,239770,1.02%,239.77
1/27/2015,3574.93,3614.04,3616.26,3510.02,287670,-0.92%,287.67
1/28/2015,3525.32,3547.24,3583.31,3512.39,216220,-1.39%,216.22
1/29/2015,3481.8,3474.91,3505.58,3453.9,211620,-1.23%,211.62
1/30/2015,3434.39,3496.89,3514.22,3431.94,196480,-1.36%,196.48
2/2/2015,3353.96,3360.19,3407.26,3347.09,195180,-2.34%,195.18
2/3/2015,3437.45,3388.6,3441.71,3360.72,192850,2.49%,192.85
2/4/2015,3401.77,3446.14,3476.82,3399.57,191300,-1.04%,191.3
2/5/2015,3366.95,3487.95,3487.95,3366.86,250430,-1.02%,250.43
2/6/2015,3312.42,3352.33,3374.05,3285.93,192660,-1.62%,192.66
2/9/2015,3345.92,3305.73,3376.53,3298.6,172350,1.01%,172.35
2/10/2015,3406.94,3345.08,3407.18,3339.55,159310,1.82%,159.31
2/11/2015,3434.12,3415.98,3445.66,3412.14,144610,0.80%,144.61
2/12/2015,3442.87,3435.36,3453.58,3405.63,156080,0.25%,156.08
2/13/2015,3469.83,3458.83,3509.51,3452.08,201090,0.78%,201.09
2/16/2015,3499.48,3473.29,3504.47,3466.61,165640,0.85%,165.64
2/17/2015,3522.32,3511.54,3536.82,3511.09,165330,0.65%,165.33
2/25/2015,3478.73,3529.55,3529.55,3463.95,165540,-1.24%,165.54
2/26/2015,3566.3,3473.71,3569.33,3456.87,229330,2.52%,229.33
2/27/2015,3572.84,3565.23,3594.81,3560.45,222790,0.18%,222.79
3/2/2015,3601.26,3603.45,3608.69,3566.53,248180,0.80%,248.18
3/3/2015,3507.9,3579.32,3579.32,3504.2,261870,-2.59%,261.87
3/4/2015,3530.82,3514.67,3540.91,3497.17,199660,0.65%,199.66
3/5/2015,3496.34,3513.25,3517.08,3467.68,217510,-0.98%,217.51
3/6/2015,3478.52,3501.18,3516.24,3472.39,181520,-0.51%,181.52
3/9/2015,3537.75,3449.7,3546.7,3417.49,233940,1.70%,233.94
3/10/2015,3520.61,3523.64,3551.2,3511.99,194270,-0.48%,194.27
3/11/2015,3524.65,3524.57,3568.92,3512.22,188950,0.11%,188.95
3/12/2015,3592.84,3557.69,3603.34,3536.53,265670,1.93%,265.67
3/13/2015,3617.66,3604.67,3641.39,3594.74,246870,0.69%,246.87
3/16/2015,3705.67,3641.77,3705.74,3621.12,275440,2.43%,275.44
3/17/2015,3757.12,3733.96,3762.57,3716.81,371630,1.39%,371.63
3/18/2015,3846.05,3769.09,3846.05,3763.85,415190,2.37%,415.19
3/19/2015,3839.74,3851.25,3859.13,3809.71,391550,-0.16%,391.55
3/20/2015,3892.57,3852.49,3916.86,3832.42,401820,1.38%,401.82
3/23/2015,3972.06,3923.08,3972.3,3922.21,391120,2.04%,391.12
3/24/2015,3973.05,3980.07,3989.86,3883.78,468580,0.02%,468.58
3/25/2015,3940.41,3961.58,3980.72,3913.99,379970,-0.82%,379.97
3/26/2015,3950,3921.74,3992,3892.88,346760,0.24%,346.76
3/27/2015,3971.7,3957.54,3993.03,3932.87,298760,0.55%,298.76
3/30/2015,4088.18,3999.02,4101.65,3999.02,428300,2.93%,428.3
3/31/2015,4051.2,4138.89,4166.02,4037.77,436070,-0.90%,436.07
4/1/2015,4123.9,4057.5,4139.5,4046.94,329510,1.79%,329.51
4/2/2015,4124.78,4149.95,4156.84,4068.65,339070,0.02%,339.07
4/3/2015,4170.54,4104.67,4170.56,4092.38,321300,1.11%,321.3
4/7/2015,4260.04,4213.89,4260.47,4197.02,415360,2.15%,415.36
4/8/2015,4295.8,4277.45,4304.78,4204.83,458680,0.84%,458.68
4/9/2015,4262.14,4316.96,4332.17,4212.61,439700,-0.78%,439.7
4/10/2015,4344.42,4249.38,4351.69,4231.2,348190,1.93%,348.19
4/13/2015,4421.07,4394.05,4432.02,4361.59,434150,1.76%,434.15
4/14/2015,4438.18,4432.13,4474.35,4385.91,434430,0.39%,434.43
4/15/2015,4380.51,4439.31,4476,4379.61,472150,-1.30%,472.15
4/16/2015,4513.55,4355.49,4513.77,4335.63,422600,3.04%,422.6
4/17/2015,4596.14,4578.68,4630.27,4553.9,552800,1.83%,552.8
4/20/2015,4521.92,4615.03,4671.17,4492.6,686440,-1.61%,686.44
4/21/2015,4619.16,4520.46,4620.06,4504.56,490320,2.15%,490.32
4/22/2015,4739.81,4637.06,4740.93,4632.59,516210,2.61%,516.21
4/23/2015,4740.89,4764.48,4782.04,4693.97,497430,0.02%,497.43
4/24/2015,4702.64,4682.63,4730.43,4618.32,480150,-0.81%,480.15
4/27/2015,4807.59,4753.87,4810.48,4735.31,513080,2.23%,513.08
4/28/2015,4741.86,4811.32,4839.08,4703.57,608640,-1.37%,608.64
4/29/2015,4774.33,4722.9,4797.93,4695.79,395060,0.68%,395.06
4/30/2015,4749.89,4788.41,4818.73,4749.48,399730,-0.51%,399.73
5/4/2015,4787.74,4757.64,4795.91,4699.4,377840,0.80%,377.84
5/5/2015,4596.84,4785.19,4785.19,4572.98,460420,-3.99%,460.42
5/6/2015,4553.33,4626.23,4700.91,4511.76,376070,-0.95%,376.07
5/7/2015,4470.09,4520.82,4546.34,4467.46,297760,-1.83%,297.76
5/8/2015,4558.4,4515.55,4559.06,4445.59,302410,1.98%,302.41
5/11/2015,4690.53,4582.09,4690.95,4535.15,373840,2.90%,373.84
5/12/2015,4747.42,4692.12,4748,4660.02,377050,1.21%,377.05
5/13/2015,4718.44,4746.71,4758,4678.85,370730,-0.61%,370.73
5/14/2015,4700.78,4717.95,4735.28,4670.17,337730,-0.37%,337.73
5/15/2015,4617.47,4690.76,4690.76,4592.05,328430,-1.77%,328.43
5/18/2015,4575.14,4582.06,4623.38,4565.06,269180,-0.92%,269.18
5/19/2015,4731.22,4577.64,4740.01,4577.64,314790,3.41%,314.79
5/20/2015,4754.92,4751.57,4843.1,4745.21,363180,0.50%,363.18
